timestamp_start,timestamp_end,label,sequence_id
2025-12-12 18:56:54.130811,2025-12-12 19:03:48.850811,CRITICAL,351
2025-12-12 18:58:20.530811,2025-12-12 19:04:57.970811,CRITICAL,352
2025-12-12 18:59:46.930811,2025-12-12 19:05:32.530811,CRITICAL,353
2025-12-12 19:00:38.770811,2025-12-12 19:06:41.650811,WARNING,354
2025-12-12 19:01:47.890811,2025-12-12 19:08:08.050811,CRITICAL,355
2025-12-12 19:03:14.290811,2025-12-12 19:09:17.170811,CRITICAL,356
2025-12-12 19:03:48.850811,2025-12-12 19:10:43.570811,CRITICAL,357
2025-12-12 19:05:15.250811,2025-12-12 19:11:52.690811,CRITICAL,358
2025-12-12 19:05:32.530811,2025-12-12 19:13:19.090811,CRITICAL,359
2025-12-12 19:06:58.930811,2025-12-12 19:14:45.490811,CRITICAL,360
2025-12-12 19:08:08.050811,2025-12-12 19:16:11.890811,WARNING,361
2025-12-12 19:09:34.450811,2025-12-12 19:17:21.010811,WARNING,362
2025-12-12 19:11:00.850811,2025-12-12 19:18:30.130811,WARNING,363
2025-12-12 19:12:09.970811,2025-12-12 19:19:39.250811,WARNING,364
2025-12-12 19:13:36.370811,2025-12-12 19:21:05.650811,WARNING,365
2025-12-12 19:15:02.770811,2025-12-12 19:22:32.050811,WARNING,366
2025-12-12 19:16:29.170811,2025-12-12 19:23:58.450811,WARNING,367
2025-12-12 19:17:38.290811,2025-12-12 19:25:07.570811,WARNING,368
2025-12-12 19:18:47.410811,2025-12-12 19:26:16.690811,WARNING,369
2025-12-12 19:19:56.530811,2025-12-12 19:27:08.530811,WARNING,370
2025-12-12 19:21:22.930811,2025-12-12 19:28:34.930811,WARNING,371
2025-12-12 19:22:49.330811,2025-12-12 19:29:44.050811,WARNING,372
2025-12-12 19:24:15.730811,2025-12-12 19:31:10.450811,WARNING,373
2025-12-12 19:25:24.850811,2025-12-12 19:32:36.850811,WARNING,374
2025-12-12 19:26:16.690811,2025-12-12 19:33:28.690811,WARNING,375
2025-12-12 19:27:25.810811,2025-12-12 19:34:37.810811,WARNING,376
2025-12-12 19:28:52.210811,2025-12-12 19:35:29.650811,WARNING,377
2025-12-12 19:30:01.330811,2025-12-12 19:36:04.210811,WARNING,378
2025-12-12 19:31:27.730811,2025-12-12 19:37:30.610811,WARNING,379
2025-12-12 19:32:54.130811,2025-12-12 19:38:57.010811,WARNING,380
2025-12-12 19:33:45.970811,2025-12-12 19:40:06.130811,WARNING,381
2025-12-12 19:34:55.090811,2025-12-12 19:41:15.250811,WARNING,382
2025-12-12 19:35:29.650811,2025-12-12 19:42:41.650811,WARNING,383
2025-12-12 19:36:21.490811,2025-12-12 19:44:08.050811,WARNING,384
2025-12-12 19:37:47.890811,2025-12-12 19:45:34.450811,WARNING,385
2025-12-12 19:39:14.290811,2025-12-12 19:47:00.850811,WARNING,386
2025-12-12 19:40:23.410811,2025-12-12 19:48:27.250811,WARNING,387
2025-12-12 19:41:32.530811,2025-12-12 19:49:19.090811,WARNING,388
2025-12-12 19:42:58.930811,2025-12-12 19:50:10.930811,WARNING,389
2025-12-12 19:44:25.330811,2025-12-12 19:51:37.330811,WARNING,390
2025-12-12 19:45:51.730811,2025-12-12 19:52:29.170811,CRITICAL,391
2025-12-12 19:47:18.130811,2025-12-12 19:53:38.290811,CRITICAL,392
2025-12-12 19:48:27.250811,2025-12-12 19:54:47.410811,CRITICAL,393
2025-12-12 19:49:36.370811,2025-12-12 19:56:13.810811,CRITICAL,394
2025-12-12 19:50:28.210811,2025-12-12 19:57:40.210811,CRITICAL,395
2025-12-12 19:51:54.610811,2025-12-12 19:58:49.330811,CRITICAL,396
2025-12-12 19:52:46.450811,2025-12-12 19:59:23.890811,CRITICAL,397
2025-12-12 19:53:55.570811,2025-12-12 20:00:33.010811,CRITICAL,398
2025-12-12 19:55:04.690811,2025-12-12 20:01:42.130811,CRITICAL,399
2025-12-12 19:56:31.090811,2025-12-12 20:02:51.250811,CRITICAL,400
2025-12-12 19:57:57.490811,2025-12-12 20:04:00.370811,CRITICAL,401
2025-12-12 19:59:06.610811,2025-12-12 20:04:34.930811,CRITICAL,402
2025-12-12 19:59:41.170811,2025-12-12 20:06:01.330811,CRITICAL,403
2025-12-12 20:00:50.290811,2025-12-12 20:06:53.170811,CRITICAL,404
2025-12-12 20:01:59.410811,2025-12-12 20:08:19.570811,CRITICAL,405
2025-12-12 20:03:08.530811,2025-12-12 20:09:45.970811,CRITICAL,406
2025-12-12 20:04:00.370811,2025-12-12 20:10:55.090811,CRITICAL,407
2025-12-12 20:04:52.210811,2025-12-12 20:12:21.490811,WARNING,408
2025-12-12 20:06:18.610811,2025-12-12 20:13:47.890811,WARNING,409
2025-12-12 20:07:10.450811,2025-12-12 20:15:14.290811,WARNING,410
2025-12-12 20:08:36.850811,2025-12-12 20:16:40.690811,WARNING,411
2025-12-12 20:10:03.250811,2025-12-12 20:17:49.810811,WARNING,412
2025-12-12 20:11:12.370811,2025-12-12 20:19:16.210811,WARNING,413
2025-12-12 20:12:38.770811,2025-12-12 20:20:25.330811,WARNING,414
2025-12-12 20:14:05.170811,2025-12-12 20:21:51.730811,WARNING,415
2025-12-12 20:15:31.570811,2025-12-12 20:23:18.130811,WARNING,416
2025-12-12 20:16:57.970811,2025-12-12 20:24:44.530811,WARNING,417
2025-12-12 20:18:07.090811,2025-12-12 20:25:36.370811,WARNING,418
2025-12-12 20:19:33.490811,2025-12-12 20:26:45.490811,WARNING,419
2025-12-12 20:20:42.610811,2025-12-12 20:28:11.890811,WARNING,420
2025-12-12 20:22:09.010811,2025-12-12 20:29:38.290811,WARNING,421
2025-12-12 20:23:35.410811,2025-12-12 20:30:30.130811,WARNING,422
2025-12-12 20:25:01.810811,2025-12-12 20:31:56.530811,WARNING,423
2025-12-12 20:25:36.370811,2025-12-12 20:32:48.370811,CRITICAL,424
2025-12-12 20:27:02.770811,2025-12-12 20:33:57.490811,CRITICAL,425
2025-12-12 20:28:29.170811,2025-12-12 20:35:06.610811,CRITICAL,426
2025-12-12 20:29:55.570811,2025-12-12 20:36:33.010811,CRITICAL,427
2025-12-12 20:30:47.410811,2025-12-12 20:37:59.410811,CRITICAL,428
2025-12-12 20:32:13.810811,2025-12-12 20:39:08.530811,CRITICAL,429
2025-12-12 20:33:05.650811,2025-12-12 20:40:34.930811,WARNING,430
2025-12-12 20:33:57.490811,2025-12-12 20:41:44.050811,WARNING,431
2025-12-12 20:35:23.890811,2025-12-12 20:43:10.450811,WARNING,432
2025-12-12 20:36:50.290811,2025-12-12 20:44:02.290811,CRITICAL,433
2025-12-12 20:38:16.690811,2025-12-12 20:45:11.410811,CRITICAL,434
2025-12-12 20:39:25.810811,2025-12-12 20:46:37.810811,CRITICAL,435
2025-12-12 20:40:52.210811,2025-12-12 20:48:04.210811,CRITICAL,436
2025-12-12 20:42:01.330811,2025-12-12 20:48:38.770811,CRITICAL,437
2025-12-12 20:43:27.730811,2025-12-12 20:49:30.610811,CRITICAL,438
2025-12-12 20:44:19.570811,2025-12-12 20:50:22.450811,WARNING,439
2025-12-12 20:45:28.690811,2025-12-12 20:51:31.570811,WARNING,440
2025-12-12 20:46:55.090811,2025-12-12 20:52:06.130811,CRITICAL,441
2025-12-12 20:48:04.210811,2025-12-12 20:53:15.250811,CRITICAL,442
2025-12-12 20:48:56.050811,2025-12-12 20:54:41.650811,CRITICAL,443
2025-12-12 20:49:47.890811,2025-12-12 20:55:33.490811,CRITICAL,444
2025-12-12 20:50:39.730811,2025-12-12 20:56:25.330811,CRITICAL,445
2025-12-12 20:51:31.570811,2025-12-12 20:57:51.730811,CRITICAL,446
2025-12-12 20:52:23.410811,2025-12-12 20:59:00.850811,WARNING,447
2025-12-12 20:53:32.530811,2025-12-12 20:59:52.690811,WARNING,448
2025-12-12 20:54:58.930811,2025-12-12 21:00:44.530811,WARNING,449
2025-12-12 20:55:50.770811,2025-12-12 21:01:36.370811,CRITICAL,450
2025-12-12 20:56:42.610811,2025-12-12 21:03:02.770811,CRITICAL,451
2025-12-12 20:58:09.010811,2025-12-12 21:04:11.890811,CRITICAL,452
2025-12-12 20:59:18.130811,2025-12-12 21:05:38.290811,CRITICAL,453
2025-12-12 21:00:09.970811,2025-12-12 21:06:47.410811,CRITICAL,454
2025-12-12 21:01:01.810811,2025-12-12 21:07:39.250811,CRITICAL,455
2025-12-12 21:01:53.650811,2025-12-12 21:09:05.650811,CRITICAL,456
2025-12-12 21:03:20.050811,2025-12-12 21:10:32.050811,CRITICAL,457
2025-12-12 21:04:29.170811,2025-12-12 21:11:58.450811,CRITICAL,458
2025-12-12 21:05:55.570811,2025-12-12 21:13:24.850811,CRITICAL,459
2025-12-12 21:06:47.410811,2025-12-12 21:14:33.970811,CRITICAL,460
2025-12-12 21:07:56.530811,2025-12-12 21:15:43.090811,WARNING,461
2025-12-12 21:09:22.930811,2025-12-12 21:16:52.210811,WARNING,462
2025-12-12 21:10:49.330811,2025-12-12 21:18:18.610811,WARNING,463
2025-12-12 21:12:15.730811,2025-12-12 21:19:45.010811,WARNING,464
2025-12-12 21:13:42.130811,2025-12-12 21:20:54.130811,WARNING,465
2025-12-12 21:14:51.250811,2025-12-12 21:22:20.530811,WARNING,466
2025-12-12 21:16:00.370811,2025-12-12 21:23:29.650811,CRITICAL,467
2025-12-12 21:17:09.490811,2025-12-12 21:24:21.490811,CRITICAL,468
2025-12-12 21:18:35.890811,2025-12-12 21:25:30.610811,CRITICAL,469
2025-12-12 21:20:02.290811,2025-12-12 21:26:39.730811,CRITICAL,470
2025-12-12 21:21:11.410811,2025-12-12 21:28:06.130811,CRITICAL,471
2025-12-12 21:22:37.810811,2025-12-12 21:28:57.970811,CRITICAL,472
2025-12-12 21:23:29.650811,2025-12-12 21:30:07.090811,CRITICAL,473
2025-12-12 21:24:38.770811,2025-12-12 21:31:33.490811,CRITICAL,474
2025-12-12 21:25:47.890811,2025-12-12 21:32:42.610811,CRITICAL,475
2025-12-12 21:26:57.010811,2025-12-12 21:33:34.450811,CRITICAL,476
2025-12-12 21:28:06.130811,2025-12-12 21:34:26.290811,CRITICAL,477
2025-12-12 21:29:15.250811,2025-12-12 21:35:35.410811,CRITICAL,478
2025-12-12 21:30:24.370811,2025-12-12 21:36:27.250811,WARNING,479
2025-12-12 21:31:50.770811,2025-12-12 21:37:36.370811,WARNING,480
2025-12-12 21:32:59.890811,2025-12-12 21:38:45.490811,WARNING,481
2025-12-12 21:33:51.730811,2025-12-12 21:39:54.610811,CRITICAL,482
2025-12-12 21:34:43.570811,2025-12-12 21:41:21.010811,CRITICAL,483
2025-12-12 21:35:52.690811,2025-12-12 21:42:47.410811,CRITICAL,484
2025-12-12 21:36:44.530811,2025-12-12 21:43:39.250811,CRITICAL,485
2025-12-12 21:37:53.650811,2025-12-12 21:45:05.650811,CRITICAL,486
2025-12-12 21:39:02.770811,2025-12-12 21:46:14.770811,CRITICAL,487
2025-12-12 21:40:11.890811,2025-12-12 21:47:41.170811,WARNING,488
2025-12-12 21:41:38.290811,2025-12-12 21:48:33.010811,WARNING,489
2025-12-12 21:43:04.690811,2025-12-12 21:49:42.130811,WARNING,490
2025-12-12 21:43:56.530811,2025-12-12 21:51:08.530811,WARNING,491
2025-12-12 21:45:05.650811,2025-12-12 21:52:34.930811,WARNING,492
2025-12-12 21:46:32.050811,2025-12-12 21:54:01.330811,WARNING,493
2025-12-12 21:47:58.450811,2025-12-12 21:55:10.450811,CRITICAL,494
2025-12-12 21:48:50.290811,2025-12-12 21:55:45.010811,CRITICAL,495
2025-12-12 21:49:59.410811,2025-12-12 21:57:11.410811,CRITICAL,496
2025-12-12 21:51:25.810811,2025-12-12 21:58:37.810811,CRITICAL,497
2025-12-12 21:52:52.210811,2025-12-12 21:59:29.650811,CRITICAL,498
2025-12-12 21:54:18.610811,2025-12-12 22:00:38.770811,CRITICAL,499
2025-12-12 21:55:10.450811,2025-12-12 22:02:05.170811,CRITICAL,500
2025-12-12 21:56:02.290811,2025-12-12 22:03:14.290811,WARNING,501
2025-12-12 21:57:28.690811,2025-12-12 22:04:06.130811,WARNING,502
2025-12-12 21:58:37.810811,2025-12-12 22:05:15.250811,WARNING,503
2025-12-12 21:59:46.930811,2025-12-12 22:06:07.090811,CRITICAL,504
2025-12-12 22:00:56.050811,2025-12-12 22:07:16.210811,CRITICAL,505
2025-12-12 22:02:22.450811,2025-12-12 22:08:25.330811,CRITICAL,506
2025-12-12 22:03:14.290811,2025-12-12 22:09:51.730811,CRITICAL,507
2025-12-12 22:04:06.130811,2025-12-12 22:10:43.570811,CRITICAL,508
2025-12-12 22:05:15.250811,2025-12-12 22:12:09.970811,CRITICAL,509
2025-12-12 22:06:24.370811,2025-12-12 22:13:19.090811,CRITICAL,510
2025-12-12 22:07:33.490811,2025-12-12 22:14:45.490811,CRITICAL,511
2025-12-12 22:08:42.610811,2025-12-12 22:15:54.610811,CRITICAL,512
2025-12-12 22:09:51.730811,2025-12-12 22:17:21.010811,WARNING,513
2025-12-12 22:11:00.850811,2025-12-12 22:18:30.130811,WARNING,514
2025-12-12 22:12:27.250811,2025-12-12 22:19:39.250811,WARNING,515
2025-12-12 22:13:36.370811,2025-12-12 22:20:48.370811,WARNING,516
2025-12-12 22:15:02.770811,2025-12-12 22:22:14.770811,WARNING,517
2025-12-12 22:16:11.890811,2025-12-12 22:23:23.890811,WARNING,518
2025-12-12 22:17:38.290811,2025-12-12 22:24:50.290811,WARNING,519
2025-12-12 22:18:47.410811,2025-12-12 22:26:16.690811,WARNING,520
2025-12-12 22:19:39.250811,2025-12-12 22:27:08.530811,WARNING,521
2025-12-12 22:21:05.650811,2025-12-12 22:28:17.650811,WARNING,522
2025-12-12 22:22:32.050811,2025-12-12 22:29:44.050811,WARNING,523
2025-12-12 22:23:41.170811,2025-12-12 22:31:10.450811,WARNING,524
2025-12-12 22:25:07.570811,2025-12-12 22:32:36.850811,WARNING,525
2025-12-12 22:26:16.690811,2025-12-12 22:33:28.690811,WARNING,526
2025-12-12 22:27:25.810811,2025-12-12 22:34:55.090811,WARNING,527
2025-12-12 22:28:34.930811,2025-12-12 22:36:21.490811,WARNING,528
2025-12-12 22:30:01.330811,2025-12-12 22:37:47.890811,WARNING,529
2025-12-12 22:31:27.730811,2025-12-12 22:38:57.010811,WARNING,530
2025-12-12 22:32:54.130811,2025-12-12 22:39:48.850811,CRITICAL,531
2025-12-12 22:33:45.970811,2025-12-12 22:41:15.250811,CRITICAL,532
2025-12-12 22:35:12.370811,2025-12-12 22:42:24.370811,CRITICAL,533
2025-12-12 22:36:38.770811,2025-12-12 22:43:33.490811,CRITICAL,534
2025-12-12 22:38:05.170811,2025-12-12 22:44:59.890811,CRITICAL,535
2025-12-12 22:38:57.010811,2025-12-12 22:46:26.290811,CRITICAL,536
2025-12-12 22:40:06.130811,2025-12-12 22:47:00.850811,WARNING,537
2025-12-12 22:41:32.530811,2025-12-12 22:48:27.250811,WARNING,538
2025-12-12 22:42:41.650811,2025-12-12 22:49:19.090811,WARNING,539
2025-12-12 22:43:50.770811,2025-12-12 22:50:45.490811,WARNING,540
2025-12-12 22:45:17.170811,2025-12-12 22:51:37.330811,CRITICAL,541
2025-12-12 22:46:26.290811,2025-12-12 22:52:29.170811,CRITICAL,542
2025-12-12 22:47:18.130811,2025-12-12 22:53:55.570811,CRITICAL,543
2025-12-12 22:48:44.530811,2025-12-12 22:54:47.410811,CRITICAL,544
2025-12-12 22:49:36.370811,2025-12-12 22:55:56.530811,CRITICAL,545
2025-12-12 22:50:45.490811,2025-12-12 22:57:05.650811,CRITICAL,546
2025-12-12 22:51:54.610811,2025-12-12 22:58:32.050811,WARNING,547
2025-12-12 22:52:46.450811,2025-12-12 22:59:58.450811,WARNING,548
2025-12-12 22:54:12.850811,2025-12-12 23:01:24.850811,WARNING,549
2025-12-12 22:55:04.690811,2025-12-12 23:02:51.250811,WARNING,550
2025-12-12 22:56:13.810811,2025-12-12 23:04:17.650811,WARNING,551
2025-12-12 22:57:22.930811,2025-12-12 23:05:09.490811,WARNING,552
2025-12-12 22:58:49.330811,2025-12-12 23:06:18.610811,WARNING,553
2025-12-12 23:00:15.730811,2025-12-12 23:07:27.730811,CRITICAL,554
2025-12-12 23:01:42.130811,2025-12-12 23:08:36.850811,CRITICAL,555
2025-12-12 23:03:08.530811,2025-12-12 23:09:28.690811,CRITICAL,556
2025-12-12 23:04:17.650811,2025-12-12 23:10:37.810811,CRITICAL,557
2025-12-12 23:05:09.490811,2025-12-12 23:11:29.650811,CRITICAL,558
2025-12-12 23:06:35.890811,2025-12-12 23:12:38.770811,CRITICAL,559
2025-12-12 23:07:45.010811,2025-12-12 23:14:05.170811,WARNING,560
2025-12-12 23:08:54.130811,2025-12-12 23:14:39.730811,WARNING,561
2025-12-12 23:09:28.690811,2025-12-12 23:15:48.850811,CRITICAL,562
2025-12-12 23:10:37.810811,2025-12-12 23:16:57.970811,CRITICAL,563
2025-12-12 23:11:46.930811,2025-12-12 23:18:07.090811,CRITICAL,564
2025-12-12 23:12:56.050811,2025-12-12 23:19:16.210811,CRITICAL,565
2025-12-12 23:14:22.450811,2025-12-12 23:20:42.610811,CRITICAL,566
2025-12-12 23:14:57.010811,2025-12-12 23:21:51.730811,CRITICAL,567
2025-12-12 23:16:06.130811,2025-12-12 23:23:00.850811,WARNING,568
2025-12-12 23:17:15.250811,2025-12-12 23:24:27.250811,WARNING,569
2025-12-12 23:18:24.370811,2025-12-12 23:25:36.370811,CRITICAL,570
2025-12-12 23:19:33.490811,2025-12-12 23:26:45.490811,CRITICAL,571
2025-12-12 23:20:59.890811,2025-12-12 23:27:54.610811,CRITICAL,572
2025-12-12 23:22:09.010811,2025-12-12 23:29:21.010811,CRITICAL,573
2025-12-12 23:23:18.130811,2025-12-12 23:30:30.130811,CRITICAL,574
2025-12-12 23:24:44.530811,2025-12-12 23:31:56.530811,CRITICAL,575
2025-12-12 23:25:53.650811,2025-12-12 23:33:05.650811,WARNING,576
2025-12-12 23:27:02.770811,2025-12-12 23:34:14.770811,WARNING,577
2025-12-12 23:28:11.890811,2025-12-12 23:35:06.610811,WARNING,578
2025-12-12 23:29:38.290811,2025-12-12 23:36:15.730811,WARNING,579
2025-12-12 23:30:47.410811,2025-12-12 23:37:24.850811,WARNING,580
2025-12-12 23:32:13.810811,2025-12-12 23:38:16.690811,WARNING,581
2025-12-12 23:33:22.930811,2025-12-12 23:39:43.090811,WARNING,582
2025-12-12 23:34:32.050811,2025-12-12 23:41:09.490811,WARNING,583
2025-12-12 23:35:23.890811,2025-12-12 23:42:35.890811,WARNING,584
2025-12-12 23:36:33.010811,2025-12-12 23:43:27.730811,WARNING,585
2025-12-12 23:37:42.130811,2025-12-12 23:44:36.850811,WARNING,586
2025-12-12 23:38:33.970811,2025-12-12 23:45:28.690811,WARNING,587
2025-12-12 23:40:00.370811,2025-12-12 23:46:20.530811,WARNING,588
2025-12-12 23:41:26.770811,2025-12-12 23:47:29.650811,WARNING,589
2025-12-12 23:42:35.890811,2025-12-12 23:48:38.770811,WARNING,590
2025-12-12 23:43:27.730811,2025-12-12 23:49:13.330811,WARNING,591
2025-12-12 23:44:36.850811,2025-12-12 23:50:22.450811,WARNING,592
2025-12-12 23:45:28.690811,2025-12-12 23:51:48.850811,WARNING,593
2025-12-12 23:46:37.810811,2025-12-12 23:52:57.970811,WARNING,594
2025-12-12 23:47:29.650811,2025-12-12 23:54:24.370811,WARNING,595
2025-12-12 23:48:56.050811,2025-12-12 23:55:50.770811,WARNING,596
2025-12-12 23:49:13.330811,2025-12-12 23:57:17.170811,WARNING,597
2025-12-12 23:50:39.730811,2025-12-12 23:58:43.570811,WARNING,598
2025-12-12 23:52:06.130811,2025-12-13 00:00:09.970811,WARNING,599
2025-12-12 23:53:15.250811,2025-12-13 00:01:36.370811,WARNING,600
2025-12-12 23:54:41.650811,2025-12-13 00:03:02.770811,WARNING,601
2025-12-12 23:56:08.050811,2025-12-13 00:03:54.610811,WARNING,602
2025-12-12 23:57:34.450811,2025-12-13 00:05:03.730811,CRITICAL,603
2025-12-12 23:59:00.850811,2025-12-13 00:06:12.850811,CRITICAL,604
2025-12-13 00:00:27.250811,2025-12-13 00:07:21.970811,CRITICAL,605
2025-12-13 00:01:53.650811,2025-12-13 00:08:31.090811,CRITICAL,606
2025-12-13 00:03:02.770811,2025-12-13 00:09:40.210811,CRITICAL,607
2025-12-13 00:04:11.890811,2025-12-13 00:10:32.050811,CRITICAL,608
2025-12-13 00:05:21.010811,2025-12-13 00:11:58.450811,CRITICAL,609
2025-12-13 00:06:30.130811,2025-12-13 00:12:50.290811,CRITICAL,610
2025-12-13 00:07:21.970811,2025-12-13 00:13:59.410811,WARNING,611
2025-12-13 00:08:48.370811,2025-12-13 00:15:25.810811,WARNING,612
2025-12-13 00:09:57.490811,2025-12-13 00:16:34.930811,WARNING,613
2025-12-13 00:10:49.330811,2025-12-13 00:17:44.050811,WARNING,614
2025-12-13 00:12:15.730811,2025-12-13 00:18:53.170811,WARNING,615
2025-12-13 00:12:50.290811,2025-12-13 00:20:19.570811,WARNING,616
2025-12-13 00:14:16.690811,2025-12-13 00:21:28.690811,WARNING,617
2025-12-13 00:15:25.810811,2025-12-13 00:22:03.250811,WARNING,618
2025-12-13 00:16:34.930811,2025-12-13 00:22:55.090811,WARNING,619
2025-12-13 00:18:01.330811,2025-12-13 00:24:04.210811,WARNING,620
2025-12-13 00:19:10.450811,2025-12-13 00:24:56.050811,WARNING,621
2025-12-13 00:20:19.570811,2025-12-13 00:26:05.170811,WARNING,622
2025-12-13 00:21:28.690811,2025-12-13 00:27:31.570811,WARNING,623
2025-12-13 00:22:20.530811,2025-12-13 00:28:40.690811,WARNING,624
2025-12-13 00:23:12.370811,2025-12-13 00:29:32.530811,WARNING,625
2025-12-13 00:24:21.490811,2025-12-13 00:30:58.930811,WARNING,626
2025-12-13 00:25:13.330811,2025-12-13 00:31:33.490811,WARNING,627
2025-12-13 00:26:22.450811,2025-12-13 00:32:59.890811,WARNING,628
2025-12-13 00:27:48.850811,2025-12-13 00:34:09.010811,WARNING,629
2025-12-13 00:28:40.690811,2025-12-13 00:35:35.410811,WARNING,630
2025-12-13 00:29:49.810811,2025-12-13 00:36:44.530811,WARNING,631
2025-12-13 00:31:16.210811,2025-12-13 00:37:53.650811,WARNING,632
2025-12-13 00:31:50.770811,2025-12-13 00:39:20.050811,WARNING,633
2025-12-13 00:33:17.170811,2025-12-13 00:40:46.450811,WARNING,634
2025-12-13 00:34:26.290811,2025-12-13 00:42:12.850811,WARNING,635
2025-12-13 00:35:52.690811,2025-12-13 00:43:21.970811,WARNING,636
2025-12-13 00:37:01.810811,2025-12-13 00:44:48.370811,WARNING,637
2025-12-13 00:38:10.930811,2025-12-13 00:46:14.770811,WARNING,638
2025-12-13 00:39:37.330811,2025-12-13 00:47:23.890811,WARNING,639
2025-12-13 00:41:03.730811,2025-12-13 00:48:33.010811,WARNING,640
2025-12-13 00:42:30.130811,2025-12-13 00:49:59.410811,WARNING,641
2025-12-13 00:43:39.250811,2025-12-13 00:51:08.530811,WARNING,642
2025-12-13 00:45:05.650811,2025-12-13 00:52:34.930811,WARNING,643
2025-12-13 00:46:14.770811,2025-12-13 00:54:01.330811,WARNING,644
2025-12-13 00:47:41.170811,2025-12-13 00:55:10.450811,WARNING,645
2025-12-13 00:48:50.290811,2025-12-13 00:56:02.290811,CRITICAL,646
2025-12-13 00:50:16.690811,2025-12-13 00:57:28.690811,CRITICAL,647
2025-12-13 00:51:25.810811,2025-12-13 00:58:55.090811,CRITICAL,648
2025-12-13 00:52:52.210811,2025-12-13 01:00:21.490811,CRITICAL,649
2025-12-13 00:54:18.610811,2025-12-13 01:01:47.890811,CRITICAL,650
2025-12-13 00:55:27.730811,2025-12-13 01:02:57.010811,CRITICAL,651
2025-12-13 00:56:19.570811,2025-12-13 01:04:23.410811,WARNING,652
2025-12-13 00:57:45.970811,2025-12-13 01:05:15.250811,WARNING,653
2025-12-13 00:59:12.370811,2025-12-13 01:06:24.370811,CRITICAL,654
2025-12-13 01:00:38.770811,2025-12-13 01:07:33.490811,CRITICAL,655
2025-12-13 01:02:05.170811,2025-12-13 01:08:25.330811,CRITICAL,656
2025-12-13 01:03:14.290811,2025-12-13 01:09:51.730811,CRITICAL,657
2025-12-13 01:04:40.690811,2025-12-13 01:11:00.850811,CRITICAL,658
2025-12-13 01:05:15.250811,2025-12-13 01:12:27.250811,CRITICAL,659
2025-12-13 01:06:41.650811,2025-12-13 01:13:36.370811,WARNING,660
2025-12-13 01:07:50.770811,2025-12-13 01:14:45.490811,CRITICAL,661
2025-12-13 01:08:42.610811,2025-12-13 01:15:54.610811,CRITICAL,662
2025-12-13 01:10:09.010811,2025-12-13 01:17:21.010811,CRITICAL,663
2025-12-13 01:11:18.130811,2025-12-13 01:18:47.410811,CRITICAL,664
2025-12-13 01:12:44.530811,2025-12-13 01:19:56.530811,CRITICAL,665
2025-12-13 01:13:53.650811,2025-12-13 01:21:22.930811,CRITICAL,666
2025-12-13 01:15:02.770811,2025-12-13 01:22:49.330811,WARNING,667
2025-12-13 01:16:11.890811,2025-12-13 01:23:58.450811,WARNING,668
2025-12-13 01:17:38.290811,2025-12-13 01:25:07.570811,WARNING,669
2025-12-13 01:18:47.410811,2025-12-13 01:26:33.970811,WARNING,670
2025-12-13 01:20:13.810811,2025-12-13 01:28:00.370811,WARNING,671
2025-12-13 01:21:40.210811,2025-12-13 01:29:09.490811,CRITICAL,672
2025-12-13 01:23:06.610811,2025-12-13 01:30:01.330811,CRITICAL,673
2025-12-13 01:24:15.730811,2025-12-13 01:31:10.450811,CRITICAL,674
2025-12-13 01:25:24.850811,2025-12-13 01:32:02.290811,CRITICAL,675
2025-12-13 01:26:51.250811,2025-12-13 01:33:11.410811,CRITICAL,676
2025-12-13 01:28:17.650811,2025-12-13 01:34:20.530811,CRITICAL,677
2025-12-13 01:29:09.490811,2025-12-13 01:35:29.650811,WARNING,678
2025-12-13 01:30:18.610811,2025-12-13 01:36:21.490811,WARNING,679
2025-12-13 01:31:10.450811,2025-12-13 01:37:47.890811,WARNING,680
2025-12-13 01:32:19.570811,2025-12-13 01:38:57.010811,WARNING,681
2025-12-13 01:33:28.690811,2025-12-13 01:40:23.410811,WARNING,682
2025-12-13 01:34:37.810811,2025-12-13 01:41:32.530811,CRITICAL,683
2025-12-13 01:35:29.650811,2025-12-13 01:42:24.370811,CRITICAL,684
2025-12-13 01:36:38.770811,2025-12-13 01:43:16.210811,CRITICAL,685
2025-12-13 01:38:05.170811,2025-12-13 01:44:08.050811,CRITICAL,686
2025-12-13 01:39:14.290811,2025-12-13 01:45:34.450811,CRITICAL,687
2025-12-13 01:40:40.690811,2025-12-13 01:47:00.850811,CRITICAL,688
2025-12-13 01:41:32.530811,2025-12-13 01:48:27.250811,WARNING,689
2025-12-13 01:42:41.650811,2025-12-13 01:49:36.370811,WARNING,690
2025-12-13 01:43:16.210811,2025-12-13 01:51:02.770811,WARNING,691
2025-12-13 01:44:25.330811,2025-12-13 01:52:29.170811,WARNING,692
2025-12-13 01:45:51.730811,2025-12-13 01:53:21.010811,WARNING,693
2025-12-13 01:47:18.130811,2025-12-13 01:54:47.410811,WARNING,694
2025-12-13 01:48:44.530811,2025-12-13 01:55:39.250811,WARNING,695
2025-12-13 01:49:53.650811,2025-12-13 01:57:05.650811,WARNING,696
2025-12-13 01:51:20.050811,2025-12-13 01:58:14.770811,WARNING,697
2025-12-13 01:52:46.450811,2025-12-13 01:59:41.170811,WARNING,698
2025-12-13 01:53:38.290811,2025-12-13 02:00:50.290811,WARNING,699
2025-12-13 01:55:04.690811,2025-12-13 02:02:16.690811,WARNING,700
