V_batt,I_batt,T_batt,V_bus,I_bus,V_solar,I_solar,SOC,T_eps,P_batt,P_solar,P_bus,converter_ratio,delta_V_batt,delta_I_batt,delta_T_batt,rolling_std_V_batt,rolling_mean_V_batt
0.8668661181750181,0.4643719806763285,0.7186813186813188,0.8765527950310554,0.33836206896551724,0.9154783211130995,0.3233267716535434,0.8559201141226819,0.7681940700808627,0.4545958989460097,0.29679469253823687,0.3744272356262795,0.005808918070009342,0.43143009605122745,0.38856831790963536,0.7508561643835616,0.1406120213294019,0.9037673392181578
0.9424083769633507,0.9263285024154589,0.7252747252747254,0.9037267080745339,0.2974137931034483,0.832053576583338,0.7785433070866143,0.9586305278174038,0.7735849056603775,0.9326752021442984,0.6605778179927502,0.339153051786001,0.010607015502671818,0.4052828175026685,0.5655960805661405,0.7636986301369864,0.15018655960393149,0.9263871374527106
0.946896035901271,0.4468599033816425,0.7142857142857143,0.9689440993788825,0.34913793103448276,0.9371860747070029,0.29970472440944884,0.9600570613409415,0.7681940700808627,0.43972591668219596,0.28087696931537587,0.3970371077256775,0.0054253565602571385,0.37993596584845274,0.22612955906369084,0.7568493150684932,0.15622806303179662,0.9298549810844898
0.795811518324606,0.9716183574879227,0.7186813186813188,0.7445652173913038,0.3857758620689655,0.9135153859476934,0.785433070866142,0.8017118402282454,0.7681940700808627,0.9612247911279774,0.7287167106621327,0.40079713591719096,0.004913712185669113,0.3244397011739592,0.5882416984213392,0.7628424657534246,0.15469987099674604,0.9220523329129877
0.7045624532535513,0.8650362318840581,0.7164835164835166,0.6607142857142856,0.3512931034482758,0.8778361526470756,0.704724409448819,0.7004279600570613,0.757412398921833,0.8445644527889393,0.6287386909680798,0.3575684919081112,0.006081965143012402,0.345784418356457,0.3605879150789332,0.7602739726027398,0.1499126320779204,0.9244167717528367
0.8017950635751676,0.582427536231884,0.7120879120879121,0.7872670807453428,0.4094827586206897,0.9573927602332428,0.4060039370078741,0.7703281027104137,0.7628032345013478,0.570711767920901,0.3907570290065592,0.42887184740399004,0.0031567688754714357,0.4138207043756674,0.7486118671747416,0.7320205479452054,0.1435279995524085,0.9185056746532148
0.9289454001495878,0.9809782608695653,0.7142857142857143,0.8812111801242235,0.4181034482758621,0.9785231799549678,0.8129921259842521,0.9486447931526393,0.7547169811320755,0.9872036675623074,0.8059393837088041,0.45050058326412207,0.002881829059991077,0.4236926360725722,0.5427327163854111,0.761986301369863,0.15012365155013407,0.9226828499369475
0.7673896783844425,0.6965579710144927,0.7142857142857143,0.7507763975155282,0.4310344827586208,0.9896657236880086,0.501476377952756,0.7517831669044224,0.7358490566037736,0.6827737737234143,0.49989497802568894,0.4436147365271455,0.0014866696031783852,0.3559231590181433,0.29744148067501364,0.8321917808219178,0.14018137392711397,0.9345838587641877
0.6738967838444267,0.858695652173913,0.7318681318681319,0.6242236024844727,0.4418103448275863,0.9561803591016684,0.6279527559055119,0.6462196861626248,0.711590296495957,0.8350911249409835,0.6073194502453065,0.43484738460590283,0.002036851609279397,0.34498399146211306,0.45748502994011986,0.7679794520547946,0.15668848827536047,0.9142496847414874
0.9035153328347034,0.39221014492753625,0.7120879120879121,0.9340062111801242,0.4719827586206897,0.9679579700941054,0.25639763779527563,0.9072753209700427,0.7008086253369273,0.38228704073607256,0.2468703995377194,0.509544209034704,0.0037283797348550557,0.4602454642475987,0.23081110506260213,0.7534246575342466,0.14902597517707242,0.9101513240857511
0.9513836948391905,0.9752415458937198,0.7164835164835166,0.8951863354037268,0.4698275862068966,0.9708446394549968,0.7814960629921262,0.9629101283880172,0.7008086253369273,0.984089378709551,0.768612569238452,0.501573346892298,0.003322084819660266,0.3954108858057632,0.6092542188350573,0.7628424657534247,0.15014770059761107,0.9106242118537207
0.952131637995512,0.47131642512077293,0.6967032967032967,0.9720496894409942,0.5237068965517242,0.8927890999364932,0.3479330708661418,0.9543509272467902,0.6873315363881403,0.46510878670554057,0.3122796410197513,0.5649940629825847,0.007706950135477786,0.37860192102454693,0.2173108328796952,0.7534246575342466,0.1656807819555565,0.9270964691046659
0.787584143605085,0.519927536231884,0.6879120879120879,0.7981366459627335,0.5344827586206897,0.9005253738236823,0.3956692913385828,0.7902995720399429,0.7223719676549867,0.5071912227609031,0.35894149114696705,0.5471683483659908,0.005970661254048874,0.3196371398078976,0.4165487207403376,0.7577054794520548,0.15491731789773666,0.9358448928121055
0.7060583395661926,0.7871376811594203,0.654945054945055,0.679347826086957,0.5431034482758621,0.9044512441544944,0.6230314960629922,0.6847360912981456,0.7088948787061995,0.767640517153613,0.5712279719092639,0.5358276261920631,0.0048683576204378715,0.3492529348986128,0.4953728905824715,0.7482876712328768,0.15412261444277828,0.9362389659520804
0.7741211667913221,0.7696256038647343,0.6505494505494506,0.7756211180124231,0.5991379310344829,0.9683043704174124,0.5777559055118111,0.7860199714693296,0.7331536388140163,0.7564173856301764,0.5650257502504678,0.6036870642604475,0.0025850664567189582,0.4026147278548559,0.3927054980947197,0.7594178082191781,0.15602829177980632,0.9333228247162673
0.7292445774121159,0.7469806763285024,0.6483516483516484,0.6777950310559007,0.5883620689655173,0.9174989896657235,0.5935039370078741,0.7047075606276747,0.7358490566037736,0.7298979469724348,0.5513643334556569,0.5770323660642174,0.0042179136167749195,0.3623265741728927,0.39085465432770833,0.7602739726027398,0.15212246405439875,0.9122793190416143
0.7748691099476437,0.9634661835748792,0.6637362637362638,0.729037267080745,0.5883620689655173,0.8918653657410078,0.8095472440944884,0.7788873038516405,0.7142857142857144,0.9504900894072874,0.7342335360244893,0.5857418140483401,0.005884260778907545,0.39461045891141955,0.4770821992378879,0.7671232876712328,0.1523352106525681,0.9064470365699879
0.9244577412116666,0.9749396135265701,0.665934065934066,0.8548136645962741,0.6120689655172415,0.9797355810865422,0.9173228346456695,0.9144079885877318,0.6981132075471699,0.9804522027938513,0.9113322599984394,0.6294590380590404,0.0026426273998843286,0.4316969050160085,0.4031573217201961,0.761986301369863,0.16173832180626205,0.9229981084489278
0.7217651458489156,0.58756038647343,0.6571428571428571,0.7135093167701871,0.6681034482758621,0.9779458460827894,0.4173228346456694,0.7061340941512126,0.6954177897574125,0.57109388628479,0.4101175434711926,0.6565710033981906,0.001724666659850299,0.30602988260405595,0.2593358737071313,0.7577054794520548,0.15200734191885518,0.928042244640606
0.7943156320119664,0.9867149758454106,0.6329670329670329,0.7546583850931672,0.6551724137931036,0.9624732983084114,0.9709645669291341,0.8059914407988588,0.7196765498652292,0.9761986661244796,0.948694653398626,0.6520594665978778,0.0026943573939319995,0.40421558164354326,0.5429504627109418,0.7517123287671234,0.1459162645725251,0.9165353089533417
0.8369483919222134,0.47101449275362317,0.621978021978022,0.8478260869565224,0.6573275862068964,0.997632931124069,0.3435039370078741,0.8373751783166906,0.725067385444744,0.4601331732174656,0.3428589783666445,0.6708479273621202,0.0018240872328321653,0.39354322305229483,0.2130647795318455,0.7568493150684932,0.12657708284872465,0.9044766708701131
0.6978309648466716,0.7886473429951691,0.6263736263736264,0.6824534161490687,0.6681034482758621,0.9382252756769238,0.6343503937007875,0.6904422253922968,0.7088948787061995,0.7683705570972432,0.6025191388014078,0.650924748242131,0.003272635176583938,0.3287086446104591,0.5135547087642897,0.7628424657534246,0.10508032208215153,0.8776796973518275
0.8975317875841426,0.4414251207729468,0.6131868131868132,0.9200310559006217,0.7155172413793103,0.9472316840829049,0.34547244094488194,0.9172610556348074,0.6711590296495957,0.43237401740992143,0.3281166982206604,0.7392568315462638,0.004587016782749406,0.44957310565635006,0.2738160043549266,0.7559931506849316,0.12089970228065305,0.8892654476670874
0.8721017202692583,0.972524154589372,0.6153846153846154,0.8408385093167707,0.7392241379310345,0.8881704289590668,0.8272637795275593,0.8873038516405137,0.6549865229110513,0.9715283677767015,0.7474649942785123,0.7465914959246065,0.0069395723303236345,0.36926360725720386,0.5905280348394122,0.761986301369863,0.11911859889756678,0.9067622950819674
0.7838444278234844,0.8082729468599034,0.610989010989011,0.7375776397515539,0.7262931034482758,0.8619017377749552,0.6983267716535435,0.7774607703281028,0.6819407008086255,0.7960269737088872,0.6121619768144161,0.7147669453511092,0.0075433683855910885,0.34685165421558173,0.33979314099074587,0.7594178082191781,0.11861043109263746,0.9077868852459021
0.9431563201196704,0.7385265700483091,0.6153846153846154,0.9223602484472053,0.7349137931034482,0.9010449743086425,0.6190944881889765,0.9614835948644792,0.7008086253369273,0.7395921212990819,0.5655314394914356,0.7581690526567968,0.006891755133221808,0.43516542155816473,0.3738704409363093,0.7628424657534246,0.1286342253574944,0.9303278688524586
0.9207180254300669,0.9821859903381643,0.610989010989011,0.8594720496894421,0.7887931034482758,0.9045089775417123,0.8607283464566932,0.9172610556348074,0.6954177897574125,0.9874169230247135,0.7916462457272175,0.7969202063865313,0.006234454141874686,0.3703308431163291,0.48688078388677203,0.7594178082191781,0.13322944535094164,0.9456967213114762
0.7703814510097224,0.8629227053140097,0.6285714285714286,0.7344720496894412,0.7780172413793103,0.849835459846429,0.7667322834645671,0.7532097004279601,0.6684636118598384,0.8493894739098259,0.6637268321148249,0.76199170656571,0.008190239494396845,0.32470651013874074,0.35601524224278724,0.7679794520547946,0.12835840087183703,0.929460907944514
0.9611069558713528,0.8580917874396136,0.6373626373626373,0.9363354037267078,0.8060344827586208,0.9181917903123374,0.6919291338582678,0.9728958630527819,0.6415094339622642,0.8644464779768244,0.6443408881956391,0.828728106471672,0.006121370166042306,0.41435432230522956,0.4753402286336419,0.9101027397260274,0.12789476705814437,0.9616172761664563
0.7000747943156318,0.4027777777777778,0.610989010989011,0.6909937888198758,0.8254310344827587,0.9299694013047745,0.32578740157480324,0.6790299572039943,0.6280323450134772,0.38713632334038056,0.3036377252984846,0.7969025618391683,0.0037212638031489456,0.2852187833511212,0.23483941208492112,0.7508561643835616,0.14831751517084737,0.9471941992433797
0.7756170531039634,0.9855072463768115,0.6,0.7158385093167707,0.8038793103448276,0.8949829686507708,0.8853346456692915,0.7517831669044224,0.6442048517520217,0.9726436145859443,0.8062479667938169,0.7821363123293636,0.005623231578914638,0.405282817502668,0.609145345672292,0.7568493150684932,0.13274980176426146,0.955390920554855
0.9655946148092731,0.9791666666666666,0.5912087912087912,0.8998447204968949,0.8556034482758621,0.8866693608914034,0.8538385826771656,0.9629101283880172,0.6603773584905661,0.9898973992285146,0.7704303569913422,0.8683875816184576,0.007475945574124676,0.44610458911419426,0.39673380511703876,0.7577054794520548,0.14300874076331466,0.9625630517023964
0.939416604338069,0.7880434782608696,0.5978021978021978,0.8812111801242235,0.8469827586206897,0.9849893193233645,0.626968503937008,0.9372325249643368,0.6846361185983829,0.7901774630764038,0.6238882455775964,0.8563236815174113,0.002598623307387707,0.36899679829242277,0.3301034295046272,0.7636986301369864,0.14868026221381206,0.9696563682219423
0.7546746447269994,0.7219202898550725,0.5648351648351648,0.7111801242236027,0.851293103448276,0.8325154436810807,0.6653543307086616,0.7403708987161198,0.6522911051212938,0.7070858267093033,0.5639802985300857,0.8248629565402374,0.008995077590826656,0.3124332977588049,0.37517691888949384,0.7482876712328768,0.153279542022207,0.9665825977301381
0.7599102468212413,0.8955314009661837,0.5780219780219781,0.7220496894409933,0.8943965517241381,0.9629351654061544,0.7175196850393702,0.7546362339514978,0.6549865229110513,0.8808453058048354,0.6996151536461866,0.866902208948221,0.0024403745755425046,0.3802027748132343,0.4616222101252042,0.7662671232876712,0.1527773857334416,0.9472730138713743
0.899027673896784,0.9344806763285025,0.5692307692307692,0.8594720496894421,0.913793103448276,0.8608625368050342,0.8203740157480317,0.905848787446505,0.6549865229110513,0.9359896854461466,0.7193865545606934,0.9147967174183496,0.008571811068216043,0.42796157950907165,0.4130647795318455,0.7577054794520548,0.1501560561326012,0.94498738965952
0.8436798803290939,0.4435386473429952,0.5604395604395604,0.8322981366459636,0.8577586206896552,0.99388026095491,0.33759842519685046,0.833095577746077,0.646900269541779,0.43259501273206924,0.335625971536912,0.8562496241214383,0.0018753813236306108,0.35859124866595493,0.22199237887860643,0.7577054794520548,0.14560254741972684,0.9527112232030257
0.6828721017202684,0.5782004830917875,0.5340659340659341,0.6669254658385091,0.8900862068965518,0.9939957277293459,0.43996062992125995,0.6590584878744651,0.6118598382749327,0.5595459411282453,0.439559275208125,0.8510859846129608,0.0007223800102828248,0.32097118463180413,0.44757757212847044,0.7508561643835616,0.16510904870151807,0.9340321563682217
0.8257292445774116,0.9541062801932367,0.5362637362637362,0.795807453416149,0.9224137931034484,0.9805438485075919,0.7583661417322836,0.8445078459343797,0.5929919137466308,0.947230454919187,0.7528146600136301,0.9089466801659882,0.0021922126677615394,0.4292956243329777,0.5345672291780077,0.761986301369863,0.1489229578015745,0.9197667087011343
0.6798803290949875,0.9791666666666666,0.5582417582417583,0.6164596273291929,0.913793103448276,0.9195196582183475,0.9232283464566932,0.651925820256776,0.633423180592992,0.9544036676218447,0.8630926404788457,0.8617472674560491,0.0036616972618787116,0.3263073639274281,0.40805661404463806,0.7696917808219178,0.1532338988664117,0.9176387137452711
0.9416604338070291,0.4589371980676329,0.5538461538461539,0.9611801242236018,0.9310344827586206,0.9608567634663123,0.3592519685039371,0.9629101283880172,0.6576819407008088,0.45195422527873913,0.34618187196085615,0.9535187949221475,0.0042478027685573655,0.4717182497331911,0.21143168209036475,0.7594178082191781,0.1635394552536463,0.9351355611601511
0.6828721017202684,0.6228864734299517,0.5516483516483517,0.6475155279503113,0.9116379310344829,0.8389815830494773,0.5821850393700789,0.6490727532097005,0.633423180592992,0.6035925898582831,0.49639580700638924,0.86656224076805,0.008099963567612486,0.22918890074706527,0.2908002177463256,0.6977739726027398,0.20782366110307415,0.9223675914249672
0.2729992520568434,0.03683574879227053,0.4065934065934066,0.27639751552795033,0.9655172413793103,0.005311471624040186,0.02116141732283465,0.20827389443651928,0.44743935309973054,0.03865107342924007,0.0006379949008924652,0.8318091923618491,0.8669061276806663,0.09498399146211328,0.23821448013064783,0.6857876712328768,0.3661428473386778,0.9040037831021435
0.47344801795063507,0.017814009661835717,0.2901098901098901,0.4937888198757765,0.9331896551724137,0.0057156053345649785,0.037893700787401584,0.4379457917261056,0.2722371967654987,0.01433503888088769,0.0013982854022968991,0.8522060405983638,0.8928785313340732,0.4498399146211314,0.39216113228089283,0.7157534246575342,0.39309287029817086,0.8591582597730145
0.4397905759162297,0.018115942028985477,0.14285714285714285,0.42624223602484523,0.9439655172413792,0.006177472432307603,0.03198818897637796,0.38088445078459343,0.13477088948787058,0.015770931706454466,0.0011433216606002643,0.8467344913126698,0.8731274929389037,0.5114727854855924,0.396516058791508,0.5008561643835616,0.5240380377833974,0.7516551071878936
0.06282722513088945,0.027173913043478243,0.1516483516483516,0.07220496894409933,0.959051724137931,0.010622943248080365,0.030511811023622055,0.004279600570613412,0.13477088948787058,0.03663930527018955,0.0011791236558253823,0.7803243912755418,0.7431645152482881,0.2438633938100321,0.40228633641807304,0.764554794520548,0.5859456541516775,0.6712641866330396
0.4801795063575165,0.017814009661835717,0.12747252747252746,0.48835403726708115,0.9956896551724137,0.003925870330812306,0.0329724409448819,0.44650499286733236,0.13746630727762799,0.014104964107888834,0.0011305232838025,0.906497318774345,0.9298798207460658,0.5272145144076844,0.39564507348938494,0.7517123287671234,0.5849510037468308,0.6502206809583848
0.2528047868362,0.023852657004830913,0.1406593406593406,0.24223602484472107,0.9439655172413792,0.0066970729172680515,0.05561023622047246,0.1925820256776034,0.11859838274932616,0.02740070355325047,0.0022442330137726436,0.8057414860088679,0.8348484905656061,0.2972251867662755,0.4011976047904192,0.7662671232876712,0.5621458998749953,0.5776324085750311
0.15931189229618514,0.022644927536231874,0.1384615384615384,0.17857142857142883,0.9676724137931034,0.008371341146585068,0.03543307086614174,0.10271041369472184,0.13477088948787058,0.029416899805134095,0.0013617026782039435,0.8115167203210014,0.7952438964145202,0.34498399146211334,0.39858464888405015,0.7602739726027398,0.47333465577418665,0.4784047919293819
0.3709798055347795,0.017814009661835717,0.15604395604395604,0.350155279503106,0.9719827586206897,0.0024825356503666088,0.031496062992126,0.30813124108416545,0.11859838274932616,0.017837288203203433,0.0010316774324995069,0.8540850606351142,0.9394879637493309,0.45384204909284975,0.3972781709308656,0.7679794520547946,0.44741560496533755,0.44553909205548603
0.1398653702318624,0.013285024154589375,0.16483516483516486,0.15450310559006208,0.9698275862068966,0.011258010507476476,0.04183070866141733,0.08131241084165475,0.11590296495956875,0.02167756101539814,0.0017658971663529397,0.8078767247545049,0.7449562313353173,0.29589114194236943,0.397387044093631,0.764554794520548,0.24931365276584286,0.34780895334174033
0.06432311144352987,0.006340579710144928,0.1384615384615384,0.06055900621118049,0.9353448275862069,0.004387737428554937,0.028543307086614178,0.002853067047075636,0.10512129380053908,0.01817858624912702,0.0009483625090317088,0.7581608516699943,0.8509933630969502,0.2748132337246534,0.39706042460533486,0.666095890410959,0.24855168807964537,0.31328814627994994
0.31712789827973076,0.015398550724637694,0.13186813186813184,0.3144409937888204,0.9806034482758621,0.0016165348420991849,0.04133858267716537,0.2567760342368046,0.12668463611859843,0.017442555356369904,0.0014150710729554047,0.8534115856583131,0.9536685516452609,0.4685165421558166,0.40228633641807304,0.7585616438356164,0.2323003784666323,0.3396910466582588
0.287210172026926,0.013888888888888895,0.11868131868131865,0.28183229813664656,0.9482758620689655,0.002193868714277465,0.031496062992126,0.2310984308131241,0.11051212938005389,0.01708737765812085,0.0010247066390366723,0.8182576829578025,0.9346040903955116,0.36766275346851673,0.3984757757212848,0.7559931506849316,0.2131948192408405,0.32361286254729027
0.27374719521316315,0.012077294685990336,0.11208791208791202,0.25543478260869623,0.9073275862068968,0.009987875988684253,0.04281496062992127,0.20256776034236806,0.09703504043126682,0.015892685653931815,0.0017708603712984776,0.7774187567999851,0.7792851762217409,0.37353255069370334,0.3983669025585194,0.7585616438356164,0.18820812291686462,0.34583858764186637
0.109199700822737,0.023852657004830913,0.08571428571428569,0.10015527950310599,0.9439655172413792,0.012066277928526069,0.017224409448818902,0.029957203994293885,0.053908355795148244,0.03216607565891505,0.0005305052656955573,0.7740886591287173,0.7253350180936201,0.3196371398078978,0.4032661948829614,0.7508561643835616,0.16449218807894522,0.30674653215636916
0.18698578908002972,0.024456521739130432,0.08791208791208793,0.15916149068323016,0.9547413793103448,0.00536920501125801,0.03494094488188977,0.11126961483594866,0.06738544474393526,0.030130715811997583,0.001255579318525751,0.7962750620914105,0.8472993681560154,0.40608324439701193,0.3992378878606424,0.761986301369863,0.1655036606821117,0.2998108448928125
0.5041136873597605,0.03170289855072464,0.09890109890109888,0.49456521739130466,0.9008620689655173,0.002828935973673577,0.008858267716535435,0.4664764621968617,0.07547169811320753,0.026567998835448747,8.320339077239266e-05,0.8236444887132057,0.9556688239784702,0.49146211312700133,0.40076211213935775,0.4734589041095891,0.20153383409372622,0.3167559899117274
0.06581899775617028,0.020833333333333315,0.10769230769230764,0.0729813664596275,0.9051724137931036,0.01016107615033774,0.030019685039370088,0.0014265335235378318,0.09973045822102428,0.030936479864159455,0.0011440745062942504,0.7359838922678612,0.7504704107585953,0.2219850586979724,0.39510070767555805,0.764554794520548,0.21415610958213796,0.30895334174022615
0.19970082273747192,0.027475845410628003,0.07912087912087906,0.17158385093167716,0.9202586206896552,0.005888805496218466,0.037401574803149616,0.11697574893009988,0.09703504043126682,0.032445789724681234,0.0013812766662475828,0.7700676904480375,0.8392155846280637,0.4260939167556032,0.40141535111595,0.75,0.2045420678066807,0.29263871374527106
0.18773373223634948,0.016606280193236733,0.07472527472527468,0.16925465838509357,0.9482758620689655,0.00479187113907973,0.05118110236220474,0.11269614835948649,0.08086253369272234,0.023008519204080452,0.001957398804363929,0.7931055049496682,0.8603102342105842,0.3740661686232659,0.39510070767555805,0.7594178082191781,0.18820889803397137,0.305643127364438
0.06731488406880981,0.022041062801932354,0.07472527472527468,0.06521739130434856,0.8814655172413794,0.01114254373304082,0.04675196850393702,0.002853067047075636,0.07547169811320753,0.03195404815502578,0.002010098002942958,0.7147396087284348,0.7342479928521239,0.3353788687299894,0.4009798584648885,0.7611301369863014,0.19738296296559013,0.2793190416141238
0.28272251308900476,0.020531400966183555,0.07472527472527468,0.30978260869565233,0.8793103448275863,0.003925870330812306,0.055118110236220486,0.24964336661911563,0.08086253369272234,0.023353166227776917,0.002090401543634811,0.7650973954162945,0.9008490034345844,0.45517609391675584,0.3984757757212848,0.7611301369863014,0.19691811970524464,0.2788461538461533
0.14958863126402377,0.014190821256038655,0.0703296703296703,0.12965838509316807,0.8857758620689657,0.008313607759367236,0.05462598425196852,0.06847360912981454,0.0862533692722372,0.022151218105079862,0.0022746256732706018,0.7320951334350256,0.7890061400704955,0.35725720384204934,0.3984757757212848,0.6763698630136986,0.1896251699168555,0.27624527112231867
0.13687359760658158,0.024154589371980673,0.07692307692307693,0.10481366459627406,0.8685344827586208,0.0036372033947231694,0.0408464566929134,0.045649072753209674,0.0862533692722372,0.03151819730331373,0.0014621936367641658,0.712448551233553,0.8735105432650027,0.37379935965848465,0.40261295590636914,0.7636986301369864,0.19233002467352553,0.2709646910466592
0.22064323111443507,0.021739130434782594,0.09010989010989007,0.20341614906832373,0.8706896551724139,0.00519600484960453,0.06643700787401577,0.15977175463623394,0.06469002695417786,0.02654563510609856,0.002655230996341366,0.7351329777584268,0.857682883743415,0.38233724653148354,0.41720195971692986,0.5496575342465753,0.10508816571797662,0.24345838587641833
0.5063575168287198,0.03140096618357488,0.09010989010989007,0.5116459627329197,0.8211206896551724,0.007851740661624612,0.06496062992125987,0.4736091298145506,0.07547169811320753,0.026207611616219623,0.0027407486905434166,0.7562626959973717,0.8540184569640678,0.48025613660619004,0.4025040827436038,0.7611301369863014,0.17888751416117468,0.28988020176544715
0.1293941660433804,0.023852657004830913,0.09230769230769231,0.13819875776397517,0.8362068965517242,0.01223947809017955,0.020669291338582682,0.05563480741797433,0.04312668463611857,0.031495945206555964,0.0007096825408642553,0.6924898345040864,0.7280075403151528,0.24386339381003236,0.3962983124659772,0.761986301369863,0.18382510328349597,0.2824716267339218
0.24682124158563923,0.03442028985507245,0.07252747252747255,0.2523291925465845,0.8448275862068966,0.010276542924773396,0.029527559055118117,0.1825962910128388,0.053908355795148244,0.03725641024114423,0.0011222977475163554,0.7234413527552583,0.7741505827993199,0.4202241195304164,0.40283070223189993,0.7534246575342466,0.18419775732567364,0.28869798234552313
0.396409872849663,0.027777777777777762,0.057142857142857106,0.4037267080745348,0.834051724137931,0.011777610992436925,0.04970472440944883,0.34664764621968613,0.048517520215633436,0.026319020943465055,0.0021856783486848335,0.7455082201224383,0.7714963502538547,0.4316969050160087,0.39662493195427334,0.7551369863013698,0.1840234360177358,0.3233764186633046
0.33732236350037326,0.03804347826086957,0.0461538461538461,0.33385093167701907,0.8038793103448276,0.0034062698458518573,0.04379921259842521,0.27532097004279604,0.07277628032345013,0.03777587390458656,0.0015809759573708658,0.704984410669633,0.9160330825718784,0.3572572038420491,0.40272182906913456,0.7568493150684932,0.18850305702933315,0.3291298865069354
0.1563201196709043,0.03774154589371981,0.06153846153846154,0.1684782608695654,0.7974137931034484,0.006062005657871947,0.02214566929133859,0.09129814550641946,0.061994609164420456,0.04308757591760504,0.0006932314682919659,0.6661497559833656,0.8354375955900775,0.6640875133404482,0.4174197060424606,0.7328767123287672,0.476075713905504,0.23991172761664536
0.28646222887060535,0.0428743961352657,0.06813186813186806,0.28416149068323016,0.7586206896551724,0.009410542116505972,0.044783464566929145,0.21825962910128388,0.061994609164420456,0.04379093567164419,0.0018464237724356038,0.6561361025829133,0.792989536861678,0.4247598719316972,0.4008709853021231,0.7636986301369862,0.47891093708852567,0.2556746532156362
0.09199700822737444,0.04076086956521738,0.059340659340659296,0.07531055900621197,0.771551724137931,0.009872409214248597,0.05364173228346458,0.0014265335235378318,0.07008086253369267,0.04775701841550781,0.0022992465157813335,0.6260454394312391,0.7553691854066433,0.30896478121664916,0.398258029395754,0.7577054794520548,0.4806891028686423,0.24330075662042905
0.10770381451009658,0.04076086956521738,0.054945054945054916,0.08773291925465898,0.7801724137931034,0.0080249408232781,0.04773622047244096,0.012838801711840236,0.09164420485175201,0.04727956581768342,0.0019347576671966428,0.6356361207244903,0.7877393347375324,0.3839381003201709,0.39902014153511167,0.7594178082191781,0.48086550356700763,0.2313997477931906
0.3403141361256541,0.04770531400966185,0.050549450549450536,0.3307453416149073,0.75,0.006928006466139364,0.026574803149606308,0.2724679029957204,0.07008086253369267,0.046661828262038296,0.0009112221214617266,0.6577792821204074,0.844028721677876,0.4682497331910353,0.02939575394665217,0.4828767123287671,0.4566805541702092,0.20956809583858682
0.3343305908750933,0.05374396135265702,0.050549450549450536,0.33229813664596275,0.7478448275862069,0.006466139368396746,0.04527559055118111,0.27532097004279604,0.06738544474393526,0.05244231274153571,0.001759484036367132,0.6562168698771791,0.8530293637727238,0.3762006403415157,0.4011976047904192,0.7611301369863014,0.46389485591151675,0.21878940731399688
0.13163799551234057,0.03925120772946861,0.04175824175824172,0.11801242236024834,0.7112068965517242,0.00704347324057502,0.02903543307086615,0.051355206847360946,0.05929919137466305,0.0452010785792237,0.0010276343722910627,0.5842045017950221,0.8095607453669721,0.3060298826040557,0.3937942297223735,0.7577054794520548,0.444462513386446,0.1908890290037828
0.36275243081525765,0.05283816425120774,0.04175824175824172,0.3726708074534164,0.6810344827586206,0.00635067259396109,0.022637795275590556,0.31669044222539233,0.061994609164420456,0.050794094725166494,0.000720055081536953,0.6058625623958411,0.8614694763153659,0.46077908217716135,0.4039194338595537,0.7611301369863014,0.4478189367981816,0.1935687263556103
0.19222139117426984,0.0413647342995169,0.057142857142857106,0.21739130434782616,0.6487068965517242,0.013278679060100461,0.022637795275590556,0.1426533523537803,0.04043126684636117,0.04525682045371057,0.000827126469126091,0.5499305898298819,0.7236801383941716,0.31750266808964783,0.3948829613500273,0.7671232876712328,0.1694925132384986,0.2817622950819665
0.29020194465220595,0.05525362318840582,0.048351648351648346,0.2795031055900621,0.6314655172413794,0.008948675018763348,0.04281496062992127,0.23823109843081314,0.029649595687331498,0.05507970715942978,0.0017342218808578168,0.5462704645685064,0.8001500225351842,0.4132870864461048,0.40402830702231907,0.7577054794520548,0.171003337719152,0.2958701134930637
0.17427075542258752,0.05525362318840582,0.0461538461538461,0.1770186335403734,0.6443965517241381,0.005080538075168874,0.02805118110236221,0.10271041369472184,0.03234501347708896,0.0583269132189064,0.000941196533351915,0.5390789446870778,0.8557929498597485,0.33697972251867675,0.39902014153511167,0.7602739726027398,0.16869720324710044,0.2840479192938208
0.48317127898279644,0.0594806763285024,0.030769230769230715,0.5170807453416151,0.6099137931034484,0.00577333872178281,0.02116141732283465,0.4636233951497861,0.03234501347708896,0.053702160968839896,0.0006444637972259757,0.5689439564443106,0.8953401005914234,0.4885272145144079,0.40054436581382696,0.7551369863013699,0.20004440350858033,0.325267969735183
0.16978309648466716,0.05827294685990336,0.04175824175824172,0.16304347826087007,0.5969827586206897,0.006235205819525434,0.059055118110236234,0.09557774607703279,0.03234501347708896,0.061173469904150735,0.0023792712247346737,0.49677974584893386,0.8313279181866715,0.26654215581643576,0.39858464888405015,0.7654109589041096,0.1905237297575504,0.3318095838587629
0.24233358264771798,0.06884057971014493,0.03736263736263734,0.2476708074534164,0.5991379310344829,0.004330004041337106,0.044783464566929145,0.1697574893009986,0.037735849056603765,0.06882677717598712,0.0016574873864189372,0.513108407601967,0.8822935435524036,0.40421558164354326,0.40283070223189993,0.7594178082191781,0.16833152968867196,0.34804539722572514
0.26477187733732155,0.06612318840579709,0.02857142857142858,0.24844720496894457,0.5862068965517242,0.012874545349575661,0.04724409448818899,0.18544935805991442,0.04312668463611857,0.06575721578193122,0.00210350663534494,0.5022209763349343,0.7337043471570902,0.5085378868729992,0.537506804572673,0.0077054794520546865,0.2355664826556377,0.2942938209331647
